id,name,rating,review_count,categories_list,BOROUGH,SCORE,GRADE
FB6HhBklpskPHKIACSUJAQ,nathan's famous,3.5,1454,Hot Dogs; Seafood; Burgers,Brooklyn,27.0,B
vjubSxmdG_HoBBgd39geBw,nino's 46,4.0,1543,Italian; Gluten-Free; Pizza,Manhattan,26.0,B
zzJA5P32V9MIHIMBIyasJw,dante west village,4.1,332,Cocktail Bars; Italian; Breakfast & Brunch,Manhattan,26.0,B
jc7lVTvmYMIK5RNpENtS6w,szechuan mountain house,4.3,834,Szechuan,Queens,26.0,B
pb_cHcy8D8UC-jQ-Q524ug,som bo,3.9,289,Asian Fusion; Korean; Chinese,Manhattan,26.0,B
diiUjS6uHvbQRoiWOGKXsA,nami nori,4.4,207,Sushi Bars; Japanese; Gluten-Free,Manhattan,26.0,B
n0SCwBzyUe13mDcxTp-ZTw,sushi ginza,4.1,48,Japanese,Manhattan,26.0,B
dpo_TBvuRi2nEzuVdO4AiQ,mitr thai,4.6,653,Thai,Manhattan,26.0,B
6yDDPOliaxgPjiv97JVPuA,fresh curry,3.7,10,Indian; Pakistani; Bangladeshi,Manhattan,26.0,B
iXrKGRzIZK0pp31mO3nBzA,spice & grill,4.2,201,Indian; Himalayan/Nepalese; Seafood,Brooklyn,26.0,B
owYYuyLvlsdjLz68c3SSfg,taboonette,4.3,1090,Mediterranean; Middle Eastern; New American,Manhattan,26.0,B
qtdR-eDXwbzWQvUzVXQE6w,ogliastro,4.0,234,Pizza; Italian,Brooklyn,26.0,B
9Zv7Xu380q2rzPSLEXX0Xg,joe's restaurant,4.2,283,Italian,Queens,26.0,B
kcywDOgRlBPLW3eTMUgxEw,grand canyon restaurant,4.4,121,American; Mexican; Diners,Brooklyn,26.0,B
A0VIRzj_5b0iVBWrxp5h6A,laghman express,4.6,43,Halal; Chinese; Noodles,Brooklyn,26.0,B
P_a_taGxqxvkzdzp51Bm7A,simon's bbq ii,3.8,75,Chinese; Barbeque,Brooklyn,26.0,B
806LMXdSg8HuDiemcbnF4g,new joy garden,2.8,9,Chinese,Brooklyn,26.0,B
K9VbgqbENC23rWP7jY8D2A,teriyaki one,3.4,8,Japanese; Sushi Bars,Bronx,26.0,B
F_16U6tXkSSZYsjotzr-cA,appethaize,4.3,52,Thai,Manhattan,26.0,B
LUKW4vzYqS9CVN_76Gj-jQ,taim,4.4,72,Mediterranean; Coffee & Tea; Breakfast & Brunch,Manhattan,26.0,B
EPRHd5uAUasTWlG5uzMp2A,jing fu house,3.2,14,Chinese,Queens,26.0,B
W2Dj_3C2ySoXgg1SaGVj6g,nippon cha,4.2,1133,Japanese; Coffee & Tea; Sushi Bars,Brooklyn,26.0,B
7f-oylSG7GlfPRbfWo99LA,ghoroa restaurant,3.4,64,Indian; Pakistani; Bangladeshi,Brooklyn,26.0,B
SYTBg4SzYuZxrxK3YDU2xg,cheburechnaya,3.9,310,Kosher; Russian; Uzbek,Queens,26.0,B
1oTTH0T_qCGmTr-W661F3w,nora pizza,3.7,41,Pizza; Italian,Bronx,26.0,B
9pgUx3dpxlT8WBuX1gFNbg,tacos el torito versatile,3.5,21,Mexican,Bronx,26.0,B
Mb-4UoR7TNBQ4Ksla4v1fg,merry land buffet,2.9,38,Chinese,Bronx,26.0,B
7JRE8aBK5xnxwCCGcspuzQ,el valle restaurant,2.3,14,New American,Bronx,26.0,B
zCQL2YuMSJR-gG_GsvghVQ,jimbo's hamburger palace,3.3,30,Burgers,Bronx,26.0,B
zXELxQsoffCoBiIZamoBsg,gyro king,3.9,58,Pizza; Sandwiches; Greek,Bronx,26.0,B
AY9gM46aAW_N_JF7ixTbUw,americano cafe,4.7,39,Coffee & Tea; Cafes,Staten Island,26.0,B
WJd99ejtqxW6KwsWKq1a5A,kabab town,4.3,8,Mediterranean,Manhattan,26.0,B
qfZFjUnekCQRvZaZJkOPog,aiyara thai,4.0,154,Thai; Noodles; Salad,Manhattan,25.0,B
YP2EQXu_OsOwr6AUELqSnw,little grenjai,4.1,46,Thai; Salad; Burgers,Brooklyn,25.0,B
Txm8KtUh9Mn2E7980jTr5g,dhamaka,4.1,747,Indian,Manhattan,25.0,B
eZu8o_XNvX_-cEgsC9zHxA,tozton,4.6,31,Peruvian; Venezuelan; Seafood,Queens,25.0,B
356XKWDc9lVUCBuEZ2HHiQ,entwine,4.1,276,Mediterranean; Cocktail Bars; Venues & Event Spaces,Manhattan,25.0,B
3qK7p7vhthzsUC0_aYTlrA,taste of china,3.8,9,Chinese,Staten Island,25.0,B
PiOv4vMRLaJJoqt_Eyebvw,udom thai,3.2,406,Thai; Cocktail Bars; Beer Bar,Brooklyn,25.0,B
1x2hn3e9sCCZca1cnRTpEg,claw daddy's,3.9,658,Cajun/Creole; Seafood,Manhattan,25.0,B
W6Y7-LYJtlKhm-0W0eOF_A,kalye bistro,4.3,79,Filipino; Comfort Food; Seafood,Queens,25.0,B
NN-tBHc0--XUqwuGS62E_g,creme cuisine,5.0,1,Seafood,Brooklyn,25.0,B
kNrdvUzJyOJG63SrHUmOwA,the legend cafe house,3.5,93,Juice Bars & Smoothies; Portuguese; Sandwiches,Brooklyn,25.0,B
6Uh0whZI_LgLGYATzL3S4w,tibetan japanese restaurant,3.9,88,Japanese; Himalayan/Nepalese; Sushi Bars,Queens,25.0,B
xdplhwoGoCykFkAhkcNlzg,lucky dhaba,3.5,12,Indian; Vegetarian,Queens,25.0,B
a2WbaTMwZC66laTFv_yY0A,la kuchara,2.3,43,Latin American; Bars; Seafood,Queens,25.0,B
XD8BCfgCi0Uwho_RQyCAWQ,la villa restaurant,2.4,8,Mexican; Seafood; Breakfast & Brunch,Bronx,25.0,B
-2KLOAWzJ-wbUSC40WR8EA,allen restaurant,4.0,6,Mexican; Sandwiches; Latin American,Bronx,25.0,B
3fBiB3slTfBpmf39vD7sJw,jade garden,3.5,126,Chinese; Seafood,Queens,25.0,B
lId79TjDzBQJGwuoE85cMQ,el economico restaurant,3.7,82,Latin American; Coffee & Tea; Breakfast & Brunch,Bronx,25.0,B
VmgvCsAP6vZ3DL1mw8ugWQ,osteria del porto,4.4,97,Italian; Wine Bars,Manhattan,24.0,B
nrwOQSXoRXfAYhkdjiUk8g,toro loco,4.0,510,Cocktail Bars; Mexican; Breakfast & Brunch,Manhattan,24.0,B
FcXsiSJbk2ZnHyFJMkMK3g,mala kitchen,4.1,61,Chinese,Manhattan,24.0,B
eIuZtArueUAqPCz-AdbVww,sing nyc,4.0,26,Chinese; Hong Kong Style Cafe; Noodles,Manhattan,24.0,B
enDIsmxSG2bQccQWgGNcbg,takumen,4.0,329,Coffee & Tea; Izakaya; Ramen,Queens,24.0,B
eht_0com4C1sQbl9qCzlag,hungry bird,4.2,249,Indian,Bronx,24.0,B
XO3yD87rTPz9o6Dy9qRaJg,the spaniard,3.6,419,New American; Whiskey Bars; Gastropubs,Manhattan,24.0,B
mw-2zyzteB8CAnkWzNZqXw,vernon grille,4.0,331,Greek; Mediterranean; Sandwiches,Queens,24.0,B
27ASh8-hTL5jp5d_WQGHxw,ten japanese cuisine,3.9,277,Japanese; Sushi Bars; Soup,Brooklyn,24.0,B
F8WAp6PLIhM_0mNbVTsSzg,bangkok degree,4.4,189,Thai,Brooklyn,24.0,B
i6H4hcjBSarJRVaieOZ2fw,come on thai cuisine,4.0,109,Thai; Desserts; Salad,Brooklyn,24.0,B
O6UPwu3bb4cvucni_d5ocA,bombay masala indian dining,3.7,37,Indian,Brooklyn,24.0,B
_eC8r8yMhcmDL7PWmaNK9w,brooklyn crab,3.1,1202,Seafood; Bars; Live/Raw Food,Brooklyn,24.0,B
shTLI1GCcZ9rosFdt8d2Xg,purbird,4.2,498,New American; Chicken Shop,Brooklyn,24.0,B
OL2su47yPDPZyvzY8IRk9A,holy pita,4.9,94,Middle Eastern; Falafel; Beer Bar,Brooklyn,24.0,B
pzF2IAEPuSPYAzJKRLDiKw,zula,2.7,27,Mediterranean,Brooklyn,24.0,B
LpF8A7KWJavE0hpbElinUQ,brothers ravioli,4.0,151,Italian,Queens,24.0,B
y3-Jq1E8-w5xqCN9Uy-mKQ,lao fu zhou,2.3,3,Chinese,Queens,24.0,B
LHReIb8yo9mrOwlZhkDDbQ,canton manor,3.4,134,Chinese; Seafood,Queens,24.0,B
W_ebg9LGWmhuzffKnguwoQ,sake kawa,4.6,270,Sushi Bars; Ramen,Queens,24.0,B
oOz--_ORMzLSee92b_ksaQ,masala box,4.0,315,Indian,Queens,24.0,B
WDVzL34VpkiYOtknS-NpWQ,emilia's restaurant,3.9,262,Italian,Bronx,24.0,B
TV8v5BQXMprtMwhkUXjLdw,hong kong kei one,4.3,153,Asian Fusion; Chinese; Bubble Tea,Staten Island,24.0,B
K9Ur20N51Li3sAvaV9-6Ng,casa limone,4.3,143,Italian; Mediterranean,Manhattan,23.0,B
Vs8kQ4R381y27AH018gLpg,supper,3.9,1540,Italian; Desserts; Wine Bars,Manhattan,23.0,B
kLJfizeHMQqesp1K9mfUtg,via quadronno,3.8,660,Sandwiches; Italian,Manhattan,23.0,B
a2BkT6uUKDpzhLalkksJsg,tacombi,4.1,209,Mexican,Brooklyn,23.0,B
nMthrgdms3Nu1BdRJYKQ9w,hot peppers,4.3,35,Mexican,Queens,23.0,B
SdESb_kSAV6b0WD813J4WQ,red poke,4.4,661,Poke; Korean; Japanese,Manhattan,23.0,B
1ctLdRJjP9m5QdL7ruYAzA,herbs thai bistro,3.4,241,Thai,Manhattan,23.0,B
DEoUnmEnguWiwlDh3CFm1A,thai peppercorn,3.2,93,Thai,Manhattan,23.0,B
o1odYIRiARdSTRsRI776Fg,bombay grill house,4.4,49,Indian,Manhattan,23.0,B
gAjbhcUtKh_dgARmmPLSNA,super rice,3.0,3,Chinese,Brooklyn,23.0,B
fHHpSKT9u7PQBYaMW5cEkA,trad room,4.3,207,Japanese; Sushi Bars; Cocktail Bars,Brooklyn,23.0,B
IwbH0T-KjL9RuGQNk3Eo1g,kyuramen,0.0,0,Desserts; Burgers; Ramen,Queens,23.0,B
ugEZc_Cc4tu71j-yuj9HCQ,chawlas 2,3.8,132,Indian,Queens,23.0,B
MyFqNpQKY4JtQ-gXSeJxUA,howong seafood restaurant,3.1,65,Seafood,Brooklyn,23.0,B
Bo1eW6NCzOMuxIyu6CzutQ,brooklyn suya,4.5,153,African; Fast Food,Brooklyn,23.0,B
HyQs1XjmI_x20R_rEEcFqA,simply greek,4.4,80,Greek,Brooklyn,23.0,B
JdXqygDw4yXQcy5lw9VI4A,oasis,4.2,697,Middle Eastern; Falafel; Halal,Brooklyn,23.0,B
us2cegdaGlJRLbSLZsu54w,charlie's place,4.2,172,Sushi Bars; Japanese; Noodles,Manhattan,23.0,B
tVB11pOiDhPWlt_o6ylMNg,enthaice thai kitchen,4.2,795,Thai; Seafood,Queens,23.0,B
SJ82Jd2eJxtu3oCj91sqPA,sodam,4.2,298,Korean,Queens,23.0,B
5xk_sMKB5S-uo_6mgJqA9A,sagar restaurant,3.2,136,Indian; Pakistani; Bangladeshi,Queens,23.0,B
7efxIFRltQZ7auzhGN7FIQ,pokeworks,4.4,18,Poke; Salad; Seafood,Manhattan,23.0,B
_47YmtM-8Ffkyo9752KuoA,neir's tavern,4.3,179,Bars; American,Queens,23.0,B
ECQoBkfBts8jeVBlVaSaLg,tu casa restaurant,3.4,673,Peruvian; Latin American,Queens,23.0,B
7RnqWh79evs9Xc0pxlDG5A,tulcingo cafe,4.3,34,Mexican,Bronx,23.0,B
qTCHTOa6OumtbbA0Ld71Ng,blanquita restaurant,0.0,0,Spanish; Dominican; Mexican,Bronx,23.0,B
yFEVIhin6TRQS3JxUkm4bg,hong kong kitchen,5.0,1,Chinese,Bronx,23.0,B
zJ6-ZCrtJA943nsVl2l8gQ,thai cuisine,3.0,83,Thai,Bronx,23.0,B
pvCPhxAiIAD5pIoWx_wAxw,malecon restaurant,3.0,221,Caribbean; Steakhouses; Seafood,Bronx,23.0,B
Oyo1aojLt5Q6FXBNjidVeQ,an beal bocht cafe,4.2,170,Irish; Pubs,Bronx,23.0,B
bW3mY-voyav37nU0uaLmNQ,dante,4.0,739,Cocktail Bars; Italian; Breakfast & Brunch,Manhattan,22.0,B
FhXjAc6nKLf414KxYujUHw,roberta's,4.0,3412,Pizza; Italian,Brooklyn,22.0,B
SeI-nIE1Ab5U53mB_e-1KQ,soledad,4.7,46,Mexican,Manhattan,22.0,B
8ofN8cBJd2oTmdbMzlY1zA,maisonetta,4.5,82,French; Mexican,Bronx,22.0,B
_2jMPuiK-7nLepFdPu2TTQ,345 cantina,4.4,48,Mexican; Cocktail Bars; Breakfast & Brunch,Manhattan,22.0,B
H1jops1lmuhrq9lP7lEGJQ,flor de mayo,4.0,1374,Chinese; Cuban; Peruvian,Manhattan,22.0,B
-J8VuX3wGrYSOBu2G0hMsw,katsu-hama,4.0,1749,Japanese,Manhattan,22.0,B
Pfjb9Rn5Th7R-pLXVARwlA,jin ramen,3.8,1190,Ramen,Manhattan,22.0,B
9b_FvTUgkkUUMyL0nGhFtg,three roosters,4.6,248,Thai; Comfort Food,Manhattan,22.0,B
bMjrKzPZ6JdxNq4Zf6sDQQ,hungry bowl,4.6,33,Thai; Salad; Food Delivery Services,Brooklyn,22.0,B
FZpm4_fbd6P984foOUejWg,jongro bbq,4.2,2740,Korean; Barbeque; Bars,Queens,22.0,B
BXoW0AUDE7WZJcY-Vhqlbg,indian table,4.3,241,Indian,Brooklyn,22.0,B
8IE3iycQD-_0CRn_81Vpqw,eggholic,3.3,3,Indian; Halal,Queens,22.0,B
6nOxwnuN0ZwLX3h3JYSJnA,tom's restaurant,2.9,918,Breakfast & Brunch; Greek; American,Brooklyn,22.0,B
a7BC1doUjNDqrqTaAMmfZg,bite,3.9,301,Sandwiches; Breakfast & Brunch; Mediterranean,Manhattan,22.0,B
mhrLDFTxUzW2koRAzjlt5g,chavela's,3.9,1357,Mexican; Bars,Brooklyn,22.0,B
wx-UqzpSzZTENGfasBm65A,yummy taco brooklyn,1.8,13,Mexican,Brooklyn,22.0,B
F7-CjjtKOYxfPGJLJrjfJg,el mexicano restaurante & cafe,4.7,10,Mexican; Juice Bars & Smoothies; Fast Food,Brooklyn,22.0,B
2v7HpoqI2pSS9GpHu-gI2g,soku 1546,4.1,43,Chinese; Sushi Bars; Cocktail Bars,Brooklyn,22.0,B
LHcpOjPtc8QQCrFiRFjWyA,slow loris,4.2,196,Korean; Japanese,Brooklyn,22.0,B
3nHu6wfSm3nG5gs-zjjdIQ,quick grill japan,5.0,1,Japanese; Fast Food; Sushi Bars,Staten Island,22.0,B
aKIwzFuskkfoBSEFciez8A,juicy king crab express,2.8,18,Seafood; Cajun/Creole,Queens,22.0,B
nYZorUGAc8Df3H6l8iqXcA,roka modern mediterranean,4.6,28,Juice Bars & Smoothies; Mediterranean; Wraps,Brooklyn,22.0,B
uAS5ASsS9CjoMLGRYWGvAg,puerto plata restaurant,3.7,48,Dominican; Mexican,Queens,22.0,B
W2wWgTNyKhwmuyZIsrUo9A,chef wong bistro,4.3,53,Cantonese; Seafood,Queens,22.0,B
R0y03SFOY0BdHRUT1LSO0Q,shanghai you garden,4.1,1695,Shanghainese; Dim Sum; Noodles,Queens,22.0,B
zEgjnd9lBU1ppfiL1U8_TA,congee village,2.7,437,Cantonese; Desserts,Manhattan,22.0,B
l91pXxTZGS5CNWjNBsyg7g,nawabari,4.2,22,Korean; Ramen,Queens,22.0,B
mN3LJTeh4-oA4Jp1l78YDg,el buen ambiente,2.3,10,Latin American; Mexican,Bronx,22.0,B
x2vGYYePbigrwM-xkbDLVg,lucky house,4.4,5,Chinese,Queens,22.0,B
QK4oWeb8EItwV5U3YH_R8Q,lash west indian & american cuisine,3.2,224,Indian; Caribbean; American,Bronx,22.0,B
K0UNoqk1PczdaiZfoMRbEA,greek express,4.2,269,Greek,Bronx,22.0,B
pI-aETYVrGd34LF-UTot9A,vegan grill,4.0,41,Falafel; Burgers; Sandwiches,Manhattan,22.0,B
1Jdjm-JHIghzmNhb4F8XYA,cafe luna,3.8,87,Italian; Seafood,Staten Island,22.0,B
boss_CzyhBxSFEkzfV94PQ,sofia's guac bar,4.3,6,Mexican; Bars; Food Court,Staten Island,22.0,B
9mawr6QwVHm5q8JRXPFjPA,san marino ristorante,4.3,230,Italian; Wine Bars; Seafood,Manhattan,22.0,B
6eqrk1wCQMww_ejze5gvsg,forsythia,4.3,193,Italian,Manhattan,21.0,B
7_hGsGEkHrjgAiYVjrCFnw,carbone,4.0,1976,Italian,Manhattan,21.0,B
pBNMZp_tKCAfRNx7-ybcHQ,calle dao chelsea,4.5,1166,Cuban; Chinese; Asian Fusion,Manhattan,21.0,B
-lgNzAEyFr8LCTuBTWnAMg,dim sum palace,4.0,510,Dim Sum; Seafood; Cantonese,Manhattan,21.0,B
_fTRTishY3G5dLPLYGCVAw,tipsy shanghai,4.3,111,Chinese; Noodles,Manhattan,21.0,B
cmUz0J5Q-dZYIPi0gMvIYA,oh dumplings,4.1,23,Chinese; Noodles,Brooklyn,21.0,B
7rxg-tWPc1jK7Cikn5R86g,hi-collar,4.0,927,Japanese; Coffee & Tea; Bars,Manhattan,21.0,B
HnTcWZbZJzNAYO8YseQlSQ,zabb putawn,4.4,342,Thai,Manhattan,21.0,B
0jFEKQXriBXb_RxWXiHVUg,mad for chicken,3.9,74,Korean; Chicken Wings; Gastropubs,Manhattan,21.0,B
u_CnSp9FieAuWqhvCn-A2A,spice mantra,4.7,103,Indian,Manhattan,21.0,B
7USPKYeaAfxl0Ch9j_1l7A,moti mahal delux,3.8,605,Indian,Manhattan,21.0,B
1vAMfzO6i89lDayBT1zlLA,the folly,4.3,282,Seafood; Gastropubs,Manhattan,21.0,B
h4VCnZ2aZ33mdenS_ZI7jQ,mama mia 44 sw,4.1,1007,Pizza; Seafood; Italian,Manhattan,21.0,B
Me4TxTbPPQZQopW1wOGx5g,jack's wife freda,3.9,2607,Breakfast & Brunch; Mediterranean; New American,Manhattan,21.0,B
evhkqaDVxi3LGb39Rw-_Aw,fazio's,4.3,227,Pizza; Italian,Brooklyn,21.0,B
s2CBMRYfJFu3FF6kiAsc4Q,cruz del sur,4.6,102,Tacos; Cocktail Bars,Brooklyn,21.0,B
khCb90XmRBJqZmWXeNq6JA,yixin restaurant,4.5,2,Cantonese,Brooklyn,21.0,B
gsZUN1Vtpd3P7rdvANbrmg,indian kitchen,4.1,240,Indian,Brooklyn,21.0,B
5g7Kz9ffnv7t47oaomIlqA,singh's roti shop & bar,3.4,371,Bars; Indian; Trinidadian,Queens,21.0,B
N4KANHCIuDe4-FrRyEch7A,hainan,4.2,65,Chinese; Korean; Noodles,Queens,21.0,B
D-gd1Gb_Nmc2MN6G0KANMg,san aroy thai kitchen,4.0,153,Thai,Queens,21.0,B
5YFgQpN3AnlLFG4m5fCvzA,gulshan terrace,4.3,4,Indian; Bangladeshi,Queens,21.0,B
3k2NZ7GI14h5JnxFahru2A,desi junction,0.0,0,Indian,Queens,21.0,B
7RbM6w2vNDxUvymkmQOsVg,the oasis cafe,4.5,4,Desserts; Bakeries; Breakfast & Brunch,Queens,21.0,B
qKEkkVCbTLpmsIZXTjZStA,to steki,4.0,96,Greek; Mediterranean,Queens,21.0,B
B-bx4pZXrat0D25vde2bJQ,cantina taqueria & tequila bar,3.5,346,Cocktail Bars; Mexican; Latin American,Manhattan,21.0,B
CXsRWwy_DXNKGqopxwpZdw,marisco centro,2.6,115,Spanish; Bars; Seafood,Manhattan,21.0,B
HDegrDsHGHqwkb8zg9joWQ,shamrock inn,4.5,32,New American; Bars,Bronx,21.0,B
pg-haWp84IfpCr3Up94DAQ,375 chicken n fries,5.0,1,Barbeque; Chicken Wings; Waffles,Manhattan,21.0,B
jOGL9SOeMH2F6HO5qxbDHw,boon thai,3.2,95,Thai; Noodles; Soup,Brooklyn,21.0,B
wRCtNWi6QSjhxYVqSh3j4A,shanghai time,4.2,115,Shanghainese,Manhattan,20.0,B
GG72AwlaBM90YdLvRJliFg,dashi okume,4.4,55,Japanese,Brooklyn,20.0,B
X7G_sOUkfYVsZzA1WUuYwg,torien,4.3,61,Japanese,Manhattan,20.0,B
NI5VpdGe8qpAcVUlD-xWlg,le thai,4.0,2,Thai; Juice Bars & Smoothies; Soup,Queens,20.0,B
t_UObgQX6M_ZRn3tk2cXYQ,let's meat,4.0,2060,Korean; Barbeque; Buffets,Manhattan,20.0,B
ErAwY8BKZA-ETUzQyBNpQQ,boka,3.9,12,Korean,Manhattan,20.0,B
rzjwoNXH2tCEmA3wo6fy9w,india palace,3.9,46,Indian; Whiskey Bars; Cocktail Bars,Manhattan,20.0,B
Kw9yTXUtkSbaQCMTQ2wqeg,el greco,4.3,8,Greek,Manhattan,20.0,B
CviK6c6BkxN_TTZahdvwyA,zatar,4.3,265,Middle Eastern; Falafel; New American,Brooklyn,20.0,B
b8xonwU5ZvxVauxNY07FsA,brooklyn pizza crew,3.6,194,Pizza; Italian,Brooklyn,20.0,B
0mRtZ39VQI5CfHEJ7zDwug,duck wong,4.0,275,Cantonese; Noodles; Asian Fusion,Brooklyn,20.0,B
FDhOPRZ01PDEEH-QCnVIyQ,chef quang guyanese chinese express,3.3,66,Caribbean; Chinese,Brooklyn,20.0,B
B0e6kXT0doU-n6EvMVGzQQ,thai me,3.6,186,Thai; Cocktail Bars; Asian Fusion,Brooklyn,20.0,B
5h-57YHVpnnl8fV_jMkQvg,edo asian fusion,4.2,122,Japanese; Chinese; Thai,Brooklyn,20.0,B
Gni26uzPdfkCSagKEcFP2g,lore,4.3,102,Indian; Salad; Cocktail Bars,Brooklyn,20.0,B
7Lqiw31jYJm9EmZyuBXzcQ,popeyes louisiana kitchen,4.0,1,Chicken Wings; Seafood; Fast Food,Bronx,20.0,B
y1IO4qD7kTxjBT9WVJldqw,choice market bar and restaurant,4.5,23,Breakfast & Brunch; Coffee Roasteries,Brooklyn,20.0,B
eOxGkxi5hEY426ww5qk3GA,golda,4.1,159,Breakfast & Brunch; Middle Eastern; Mediterranean,Brooklyn,20.0,B
MgGY2TEfFCyzxmMzcqAO6w,the juicy box,3.6,120,Bars; Juice Bars & Smoothies; Burgers,Brooklyn,20.0,B
wwYJlPAg4_DV_DihANcuOw,estuary,4.0,108,Bakeries; Breakfast & Brunch; Cocktail Bars,Brooklyn,20.0,B
rz5C7UpA338OKU_LCQS3rg,momo's mediterranean grill,4.1,57,Mediterranean,Brooklyn,20.0,B
PerCtK0A27ku-cmBVMh5tw,porto salvo,4.5,232,Italian; Wine Bars; Cocktail Bars,Bronx,20.0,B
HC5o8reuc3nog4AP2LJHvg,ya valio,4.2,6,Mexican; Juice Bars & Smoothies; Chicken Wings,Queens,20.0,B
u5V6wQQv3e4BmbyzUDYLNQ,takesushi,4.0,425,Japanese; Sushi Bars,Queens,20.0,B
mc9lvusD4Na-KXT2z4ulzQ,dosa hutt,4.3,258,Indian; Vegetarian,Queens,20.0,B
_WD-5-QpxTpOkRIBfrspdA,aa chinese restaurant,2.5,43,Chinese,Bronx,20.0,B
ap5ItL4WOhLDgdZbNdTBqw,888 hudson thai,4.3,18,Thai,Manhattan,20.0,B
KDyHp9DR8rtjbC81oMWTjQ,niukee shumai,4.2,12,Dim Sum,Manhattan,20.0,B
ayPcRNuHNiXgS2oCc8FU9g,café hestia,3.7,24,Sandwiches; Salad; Korean,Manhattan,20.0,B
MOTZjYcyAwqUhxXIrrfoww,phil-am kusina,4.3,178,Filipino,Staten Island,20.0,B
Ve6GVzzJpR5QIIPdcn6ViQ,mercato,3.8,1120,Italian; Cocktail Bars; Desserts,Manhattan,19.0,B
povMiWMMsng7INQFJ3a34w,er hotpot,4.1,44,Hot Pot; Chinese,Manhattan,19.0,B
zHsK9YUH3lv8VlQEAPw6gA,tabata,4.4,67,Japanese; Bars,Manhattan,19.0,B
7PrDtZmAmasvCH41NO1Jpw,kati shop,4.7,83,Thai; Gluten-Free,Manhattan,19.0,B
jfnDwWBGK4JoWE5jbeKxSw,chu ros thai,4.5,237,Thai; Asian Fusion; Desserts,Manhattan,19.0,B
jPAEzveE0PXXiVUqHn4qmQ,kaew jao jorm,4.8,24,Thai,Brooklyn,19.0,B
t6PzD4uzBOfyCLcd_lT8cQ,sathi,4.7,360,Indian; Himalayan/Nepalese,Manhattan,19.0,B
UiG3MlLDMMZp31XDBM2kvA,karahi indian cuisine,4.6,133,Indian,Manhattan,19.0,B
GaxVczLK1qUuJHOP9VcFsQ,ananda,4.1,427,Indian; Vegetarian; Kosher,Manhattan,19.0,B
DpZBA0-f7Um9lvnp1zZM2A,earl's beer & cheese,4.3,647,Bars; Comfort Food,Manhattan,19.0,B
-r9RZMvgH7GPDOOek89Jzw,lola taverna,3.7,298,Greek; Cocktail Bars,Manhattan,19.0,B
l9b8NbDyhKhnjLKtUwlPwQ,olea,4.2,1067,Tapas Bars; Breakfast & Brunch; Mediterranean,Brooklyn,19.0,B
kgX1iNxVYKFSQ9k0oPaeKA,dill & parsley,3.8,81,Mediterranean; Vegetarian; Gluten-Free,Manhattan,19.0,B
AbNXFnI4OlWZvsQLGKf64w,dino,3.6,364,Italian,Brooklyn,19.0,B
KhGbD1U51KKcl6frzNDa0A,taqueria el patron,3.4,265,Mexican,Queens,19.0,B
RtErVPtoLna-LxcWpGeLFg,las margaritas,5.0,1,Seafood; Mexican; Cocktail Bars,Brooklyn,19.0,B
bvckPDuwQ7X3tpPuJ4ECMA,yum bao,4.3,9,Chinese; Noodles,Brooklyn,19.0,B
jiQMBtFQ0nY1hv3vRPM66w,the nuaa table,4.5,115,Thai,Brooklyn,19.0,B
0DyF6tokikZqd8bys-Af_Q,to be thai,3.5,217,Thai,Brooklyn,19.0,B
UA5CFRXQyFW4Uh0cP9G9aA,yaad man thing,4.0,27,Food Trucks; Smokehouse; Seafood,Brooklyn,19.0,B
t3itr57Sne4uBMhAA3VzOQ,chuzo culture,4.8,26,Chicken Wings; Latin American; Sports Bars,Brooklyn,19.0,B
d8QUxd7xfKS4-SUk-uPX4g,newtown,4.6,172,Vegetarian; Falafel,Brooklyn,19.0,B
JvAg8MUdoeGXxpcTiRoJug,qdoba mexican eats,2.0,28,Mexican; Fast Food,Staten Island,19.0,B
eEeBhw0UeyEyH5elwm9ULg,juqi,4.5,756,Chinese,Queens,19.0,B
Y2iXjyK72jeGy2m3HQncsg,gao's crab & kabob,4.6,306,Chinese; Barbeque; Seafood,Queens,19.0,B
K9euk0JiVwAkp8x5wwaqSA,yin ji chang fen,4.1,75,Chinese,Manhattan,19.0,B
Mbuoe3FiSWk4cZJnfR04dg,may chun garden,3.4,16,Chinese,Queens,19.0,B
kiKUF11kNgEnM__P11nrig,tea cup cafe,3.8,166,Thai; Bubble Tea; Noodles,Queens,19.0,B
U7QMrNTwRrPJ__0jbb6EYQ,dosa delight,4.1,593,Indian; Vegetarian; Vegan,Queens,19.0,B
KxitGIJcRXSbmDutgUrNQQ,taco inn,3.0,4,Mexican,Manhattan,19.0,B
kO59mxx6jheSM_vff8t8Xg,kuttanadan indian restaurant,4.3,26,Indian; Seafood,Queens,19.0,B
rk8V5c1Wr5gVLKOaY0g4VQ,farmers restaurant,3.2,121,Chinese,Brooklyn,19.0,B
QTQrXWuowKHNFGNssXT_TA,forest thai cuisine,3.8,149,Thai,Staten Island,19.0,B
WXDuXpqehReInN7xTYR4nQ,mr week,0.0,0,Mediterranean; American; Coffee & Tea,Staten Island,19.0,B
MOwB9YYd-Ko6nVgSB-ltQw,briciola,4.0,1087,Italian; Wine Bars; Tapas Bars,Manhattan,18.0,B
DFRpXRHjOHBxYHiuvwaEQQ,rosa mexicano,3.4,1649,Mexican,Manhattan,18.0,B
CgiXqj_Xcvem7lvHU7NE3g,la esquina,3.7,6,Mexican,Manhattan,18.0,B
